timestamp,Bobcat_education_Dylan,Bobcat_education_Alissa,Bobcat_education_Coleman,Bobcat_other_Timothy,Bobcat_office_Justine
2016-11-11 05:00:00,0.0,196.6025,0.38,0.02,
2016-11-11 06:00:00,0.04,196.6133,0.37,0.0,
2016-11-11 07:00:00,0.18,196.6048,0.31,0.09,
2016-11-11 08:00:00,4.03,262.1407,1.86,1.7,
2016-11-11 09:00:00,13.75,196.6103,6.73,7.35,
2016-11-11 10:00:00,19.88,262.15,11.15,11.27,
2016-11-11 11:00:00,23.78,262.1346,13.81,12.91,
2016-11-11 12:00:00,25.53,262.1374,14.95,13.18,
2016-11-11 13:00:00,25.72,196.6139,14.85,12.26,
2016-11-11 14:00:00,24.38,196.6126,13.64,10.45,
2016-11-11 15:00:00,17.62,196.6139,9.91,6.75,
2016-11-11 16:00:00,6.28,196.6099,3.7,2.02,
2016-11-11 17:00:00,0.53,262.139,0.29,0.07,
2016-11-11 18:00:00,0.0,196.608,0.38,0.0,
2016-11-11 19:00:00,0.0,196.6074,0.39,0.01,
2016-11-11 20:00:00,0.07,196.5998,0.37,0.01,
2016-11-11 21:00:00,0.0,262.1507,0.39,0.01,
2016-11-11 22:00:00,0.0,196.6166,0.38,0.02,
2016-11-11 23:00:00,0.03,196.5972,0.39,0.0,
2016-11-12 00:00:00,0.03,196.6086,0.37,0.02,
2016-11-12 01:00:00,0.03,262.1515,0.39,0.01,
2016-11-12 02:00:00,0.0,196.6066,0.38,0.01,
2016-11-12 03:00:00,0.0,196.6125,0.39,0.01,
2016-11-12 04:00:00,0.06,196.6053,0.37,0.02,
2016-11-12 05:00:00,0.0,196.6094,0.38,0.01,
2016-11-12 06:00:00,0.03,196.6169,0.38,0.01,
2016-11-12 07:00:00,0.1,196.5974,0.35,0.02,
2016-11-12 08:00:00,3.84,262.1474,0.85,1.6,
2016-11-12 09:00:00,13.47,196.6133,6.87,7.05,
2016-11-12 10:00:00,20.0,196.6033,11.23,11.11,
2016-11-12 11:00:00,24.34,262.1474,14.06,13.18,
2016-11-12 12:00:00,26.94,262.136,14.54,13.65,
2016-11-12 13:00:00,24.88,196.608,10.68,11.84,
2016-11-12 14:00:00,18.71,196.61,8.68,8.19,
2016-11-12 15:00:00,6.25,196.6107,2.71,3.04,
2016-11-12 16:00:00,2.75,196.5972,0.92,1.16,
2016-11-12 17:00:00,0.16,262.1507,0.27,0.06,
2016-11-12 18:00:00,0.06,196.6133,0.38,0.0,
2016-11-12 19:00:00,0.0,196.5998,0.39,0.0,
2016-11-12 20:00:00,0.0,262.1462,0.38,0.01,
2016-11-12 21:00:00,0.03,196.6087,0.38,0.01,
2016-11-12 22:00:00,0.04,262.1362,0.38,0.01,
2016-11-12 23:00:00,0.0,196.608,0.38,0.01,
2016-11-13 00:00:00,0.03,196.61,0.38,0.01,
2016-11-13 01:00:00,0.0,262.139,0.38,0.02,
2016-11-13 02:00:00,0.06,196.6113,0.38,0.01,
2016-11-13 03:00:00,0.0,262.139,0.39,0.02,
2016-11-13 04:00:00,0.0,196.6079,0.38,0.0,
2016-11-13 05:00:00,0.03,262.1433,0.39,0.02,
2016-11-13 06:00:00,0.03,,0.36,0.01,
2016-11-13 07:00:00,0.13,196.61,0.34,0.08,
2016-11-13 08:00:00,3.78,262.1407,1.8,1.59,
2016-11-13 09:00:00,13.47,262.14,6.7,6.94,
2016-11-13 10:00:00,19.9,262.1507,11.23,11.01,
2016-11-13 11:00:00,24.03,262.1362,14.05,13.11,
2016-11-13 12:00:00,25.91,262.1489,14.89,13.24,
2016-11-13 13:00:00,26.41,196.6023,15.03,12.42,
2016-11-13 14:00:00,24.28,,13.74,10.46,
2016-11-13 15:00:00,18.37,262.1464,9.74,7.24,
2016-11-13 16:00:00,7.0,196.6046,3.93,2.33,
2016-11-13 17:00:00,0.35,262.1405,0.26,0.07,
2016-11-13 18:00:00,0.03,262.1474,0.39,0.0,
2016-11-13 19:00:00,0.0,196.6125,0.37,0.0,
2016-11-13 20:00:00,0.03,262.1407,0.38,0.01,
2016-11-13 21:00:00,0.0,262.1372,0.39,0.01,
2016-11-13 22:00:00,0.03,196.61,0.38,0.01,
2016-11-13 23:00:00,0.03,262.15,0.38,0.01,
2016-11-14 00:00:00,0.0,262.1407,0.37,0.02,
2016-11-14 01:00:00,0.03,196.6074,0.39,0.0,
2016-11-14 02:00:00,0.03,262.1372,0.38,0.02,
2016-11-14 03:00:00,0.0,262.1448,0.38,0.0,
2016-11-14 04:00:00,0.04,262.1364,0.37,0.03,
2016-11-14 05:00:00,0.0,196.608,0.38,0.01,
2016-11-14 06:00:00,0.06,262.1374,0.38,0.01,
2016-11-14 07:00:00,0.15,262.15,0.31,0.09,
2016-11-14 08:00:00,3.38,262.1374,1.28,1.44,
2016-11-14 09:00:00,13.5,262.14,6.62,6.71,
2016-11-14 10:00:00,19.84,262.15,11.2,10.86,
2016-11-14 11:00:00,24.13,262.1372,14.15,13.05,
2016-11-14 12:00:00,26.31,262.1438,15.26,13.39,
2016-11-14 13:00:00,26.47,262.1414,14.95,12.3,
2016-11-14 14:00:00,24.41,262.1372,13.79,10.36,
2016-11-14 15:00:00,14.81,262.1457,9.29,6.03,
2016-11-14 16:00:00,6.44,196.6125,3.94,1.68,
2016-11-14 17:00:00,0.34,196.5946,0.27,0.07,
2016-11-14 18:00:00,0.0,262.1448,0.38,0.0,
2016-11-14 19:00:00,0.03,196.61,0.37,0.01,
2016-11-14 20:00:00,0.0,196.5974,0.38,0.01,
2016-11-14 21:00:00,0.03,196.6048,0.39,0.01,
2016-11-14 22:00:00,0.0,196.6074,0.38,0.01,
2016-11-14 23:00:00,0.07,262.14,0.38,0.01,
2016-11-15 00:00:00,0.0,196.61,0.38,0.02,
2016-11-15 01:00:00,0.03,196.61,0.39,0.0,
2016-11-15 02:00:00,0.0,131.0733,0.38,0.01,
2016-11-15 03:00:00,0.03,196.6074,0.37,0.01,
2016-11-15 04:00:00,0.03,196.61,0.38,0.02,
2016-11-15 05:00:00,0.0,196.6074,0.37,0.01,
2016-11-15 06:00:00,0.03,196.6,0.38,0.01,
2016-11-15 07:00:00,0.13,196.6133,0.38,0.05,
2016-11-15 08:00:00,3.65,196.6116,1.8,1.46,
2016-11-15 09:00:00,13.78,196.6139,6.8,6.77,
2016-11-15 10:00:00,20.19,262.1374,11.31,10.84,
2016-11-15 11:00:00,24.56,196.61,14.02,13.16,
2016-11-15 12:00:00,26.63,196.61,15.44,13.42,
2016-11-15 13:00:00,26.5,196.61,15.27,12.51,
2016-11-15 14:00:00,24.75,196.5974,13.93,10.5,
2016-11-15 15:00:00,17.72,196.6074,10.32,6.77,
2016-11-15 16:00:00,6.5,196.6113,3.93,1.79,
2016-11-15 17:00:00,0.5,196.6139,0.3,0.04,
2016-11-15 18:00:00,0.0,196.6133,0.37,0.0,
2016-11-15 19:00:00,0.0,196.5948,0.39,0.01,
2016-11-15 20:00:00,0.0,196.6126,0.39,0.0,
2016-11-15 21:00:00,0.06,196.6139,0.36,0.01,
2016-11-15 22:00:00,0.0,196.61,0.39,0.01,
2016-11-15 23:00:00,0.0,131.07,0.38,0.02,
2016-11-16 00:00:00,0.03,196.61,0.38,0.01,
2016-11-16 01:00:00,0.04,131.0674,0.38,0.0,
2016-11-16 02:00:00,0.03,196.6074,0.38,0.02,
2016-11-16 03:00:00,0.0,196.61,0.37,0.0,
2016-11-16 04:00:00,0.0,196.6039,0.39,0.02,
2016-11-16 05:00:00,0.06,131.0825,0.37,0.0,
2016-11-16 06:00:00,0.0,196.6,0.38,0.02,
2016-11-16 07:00:00,0.09,196.6074,0.36,0.05,
2016-11-16 08:00:00,1.19,196.61,0.13,0.72,
2016-11-16 09:00:00,3.22,196.6125,1.07,1.99,
2016-11-16 10:00:00,7.12,196.6133,3.37,4.23,
2016-11-16 11:00:00,13.94,196.6011,6.1,5.53,
2016-11-16 12:00:00,14.6,196.608,8.57,7.89,
2016-11-16 13:00:00,18.31,196.6133,8.8,8.96,
2016-11-16 14:00:00,16.12,262.14,8.63,7.1,
2016-11-16 15:00:00,15.38,131.0728,8.79,6.01,
2016-11-16 16:00:00,5.44,262.14,2.8,1.78,
2016-11-16 17:00:00,0.06,262.1474,0.31,0.02,
2016-11-16 18:00:00,0.0,262.14,0.39,0.0,
2016-11-16 19:00:00,0.03,262.1433,0.37,0.02,
2016-11-16 20:00:00,0.0,262.1474,0.38,0.0,
2016-11-16 21:00:00,0.03,262.14,0.38,0.01,
2016-11-16 22:00:00,0.0,262.15,0.39,0.02,
2016-11-16 23:00:00,0.06,262.14,0.37,0.01,
2016-11-17 00:00:00,0.0,196.6116,0.38,0.02,
2016-11-17 01:00:00,0.0,196.6054,0.37,0.01,
2016-11-17 02:00:00,0.03,196.6039,0.39,0.01,
2016-11-17 03:00:00,0.04,196.6074,0.38,0.01,
2016-11-17 04:00:00,0.03,196.6083,0.31,0.02,
2016-11-17 05:00:00,0.0,,0.41,0.02,
2016-11-17 06:00:00,0.0,262.1374,0.38,0.01,
2016-11-17 07:00:00,0.06,262.1507,0.37,0.01,
2016-11-17 08:00:00,0.03,262.14,0.21,0.01,
2016-11-17 09:00:00,0.97,0.0,1.12,0.43,
2016-11-17 10:00:00,0.0,0.0,7.24,0.35,
2016-11-17 11:00:00,1.78,0.0,15.6,0.64,
2016-11-17 12:00:00,10.41,0.0,14.26,3.81,
2016-11-17 13:00:00,7.0,0.0,12.02,2.92,
2016-11-17 14:00:00,1.81,0.0,1.41,0.86,
2016-11-17 15:00:00,2.53,0.0,1.46,1.27,
2016-11-17 16:00:00,2.88,0.0,0.57,0.75,
2016-11-17 17:00:00,0.15,0.0,0.26,0.03,
2016-11-17 18:00:00,0.0,0.0,0.38,0.0,
2016-11-17 19:00:00,0.0,0.0,0.37,0.01,
2016-11-17 20:00:00,0.0,0.0,0.39,0.0,
2016-11-17 21:00:00,0.06,65.54,0.38,0.03,
2016-11-17 22:00:00,0.0,262.1407,0.38,0.0,
2016-11-17 23:00:00,0.04,,0.38,0.02,
2016-11-18 00:00:00,0.0,262.15,0.38,0.01,
2016-11-18 01:00:00,0.06,262.1374,0.38,0.02,
2016-11-18 02:00:00,0.0,262.139,0.39,0.01,
2016-11-18 03:00:00,0.0,262.1515,0.37,0.01,
2016-11-18 04:00:00,0.06,262.1344,0.38,0.02,
2016-11-18 05:00:00,0.0,,0.39,0.01,
2016-11-18 06:00:00,0.03,131.0698,0.38,0.02,
2016-11-18 07:00:00,0.13,0.0,0.28,0.06,
2016-11-18 08:00:00,3.93,262.14,1.84,1.53,
2016-11-18 09:00:00,15.13,,7.59,6.86,
2016-11-18 10:00:00,21.47,262.1433,12.38,11.25,
2016-11-18 11:00:00,26.03,262.1374,14.82,13.71,
2016-11-18 12:00:00,,262.1474,,14.36,
2016-11-18 13:00:00,,196.6048,16.05,13.32,
2016-11-18 14:00:00,20.47,196.6033,10.29,8.9,
2016-11-18 15:00:00,17.41,196.6072,9.9,7.2,
2016-11-18 16:00:00,6.37,196.61,3.53,1.69,
2016-11-18 17:00:00,0.22,196.6074,0.29,0.03,
2016-11-18 18:00:00,0.0,196.61,0.38,0.0,
2016-11-18 19:00:00,0.0,196.6,0.37,0.0,
2016-11-18 20:00:00,0.0,196.6094,0.39,0.02,
2016-11-18 21:00:00,0.06,196.6139,0.37,0.02,
2016-11-18 22:00:00,0.0,196.6048,0.38,0.0,
2016-11-18 23:00:00,0.0,196.61,0.39,0.02,
2016-11-19 00:00:00,0.03,262.1433,0.38,0.01,
2016-11-19 01:00:00,0.03,196.6048,0.37,0.01,
2016-11-19 02:00:00,0.04,196.61,0.38,0.03,
2016-11-19 03:00:00,0.0,196.6033,0.38,0.0,
2016-11-19 04:00:00,0.03,196.6107,0.38,0.01,
2016-11-19 05:00:00,0.03,196.6133,0.37,0.02,
2016-11-19 06:00:00,0.0,196.6125,0.39,0.01,
2016-11-19 07:00:00,0.15,196.6072,0.29,0.08,
2016-11-19 08:00:00,2.91,196.6,1.35,1.69,
2016-11-19 09:00:00,8.31,196.6074,3.77,4.62,
2016-11-19 10:00:00,14.25,196.61,9.41,7.86,
2016-11-19 11:00:00,23.03,262.14,13.6,12.39,
2016-11-19 12:00:00,26.25,196.6133,15.38,13.15,
2016-11-19 13:00:00,27.44,196.6133,15.1,12.83,
2016-11-19 14:00:00,25.5,196.61,14.36,10.66,
2016-11-19 15:00:00,17.06,196.6074,10.38,6.6,
2016-11-19 16:00:00,4.94,196.6026,2.45,1.5,
2016-11-19 17:00:00,0.44,196.6164,0.35,0.04,
2016-11-19 18:00:00,0.0,196.6074,0.37,0.0,
2016-11-19 19:00:00,0.03,196.61,0.38,0.0,
2016-11-19 20:00:00,0.0,196.6133,0.38,0.0,
2016-11-19 21:00:00,0.03,196.5968,0.39,0.02,
2016-11-19 22:00:00,0.0,196.61,0.38,0.0,
2016-11-19 23:00:00,0.06,196.6107,0.37,0.02,
2016-11-20 00:00:00,0.0,196.61,0.39,0.0,
2016-11-20 01:00:00,0.0,196.61,0.37,0.02,
2016-11-20 02:00:00,0.04,196.5974,0.39,0.01,
2016-11-20 03:00:00,0.03,196.61,0.38,0.01,
2016-11-20 04:00:00,0.03,196.6133,0.37,0.01,
2016-11-20 05:00:00,0.0,196.61,0.39,0.01,
2016-11-20 06:00:00,0.0,131.0696,0.38,0.01,
2016-11-20 07:00:00,0.25,196.6113,0.37,0.12,
2016-11-20 08:00:00,4.03,196.6133,1.05,1.78,
2016-11-20 09:00:00,16.12,196.5946,1.84,7.71,
2016-11-20 10:00:00,7.38,131.0833,4.18,4.25,
2016-11-20 11:00:00,17.0901,196.5972,5.14,9.27,
2016-11-20 12:00:00,15.88,196.6133,5.28,8.85,
2016-11-20 13:00:00,18.4,196.61,8.96,9.15,
2016-11-20 14:00:00,17.22,196.61,12.91,7.52,
2016-11-20 15:00:00,9.03,196.61,5.32,4.09,
2016-11-20 16:00:00,0.47,196.5992,0.22,0.27,
2016-11-20 17:00:00,0.0,196.608,0.3,0.0,
2016-11-20 18:00:00,0.0,131.0733,0.38,0.0,
2016-11-20 19:00:00,0.03,196.61,0.38,0.01,
2016-11-20 20:00:00,0.04,196.6133,0.38,0.02,
2016-11-20 21:00:00,0.0,196.6103,0.38,0.0,
2016-11-20 22:00:00,0.03,196.6107,0.38,0.02,
2016-11-20 23:00:00,0.03,196.5972,0.38,0.0,
2016-11-21 00:00:00,0.0,196.6125,0.38,0.01,
2016-11-21 01:00:00,0.03,131.0711,0.37,0.02,
2016-11-21 02:00:00,0.03,196.6103,0.39,0.0,
2016-11-21 03:00:00,0.03,196.6098,0.38,0.02,
2016-11-21 04:00:00,0.0,196.6107,0.37,0.0,
2016-11-21 05:00:00,0.03,131.0668,0.38,0.02,
2016-11-21 06:00:00,0.03,196.6137,0.38,0.01,
2016-11-21 07:00:00,0.0,196.6144,0.37,0.01,
2016-11-21 08:00:00,0.19,196.6033,0.26,0.11,
2016-11-21 09:00:00,1.06,196.6098,0.05,0.63,
2016-11-21 10:00:00,1.94,262.1437,0.53,1.15,
2016-11-21 11:00:00,1.16,262.1387,0.87,0.64,
2016-11-21 12:00:00,1.47,262.139,0.68,0.89,
2016-11-21 13:00:00,3.12,262.1487,1.21,1.85,
2016-11-21 14:00:00,3.38,262.1364,1.26,2.08,
2016-11-21 15:00:00,1.25,262.1515,0.24,0.75,
2016-11-21 16:00:00,0.12,262.1344,0.27,0.08,
2016-11-21 17:00:00,0.0,262.1442,0.32,0.0,
2016-11-21 18:00:00,0.0,262.1463,0.38,0.0,
2016-11-21 19:00:00,0.0,262.1387,0.38,0.01,
2016-11-21 20:00:00,0.03,262.1496,0.37,0.02,
2016-11-21 21:00:00,0.03,262.1387,0.39,0.0,
2016-11-21 22:00:00,0.0,196.6162,0.39,0.02,
2016-11-21 23:00:00,0.04,262.138,0.37,0.0,
2016-11-22 00:00:00,0.03,196.608,0.38,0.01,
2016-11-22 01:00:00,0.0,262.1396,0.38,0.03,
2016-11-22 02:00:00,0.03,196.6116,0.38,0.01,
2016-11-22 03:00:00,0.0,196.6107,0.37,0.01,
2016-11-22 04:00:00,0.06,196.6159,0.38,0.01,
2016-11-22 05:00:00,0.0,196.6141,0.37,0.02,
2016-11-22 06:00:00,0.0,196.6007,0.38,0.0,
2016-11-22 07:00:00,0.06,262.1421,0.33,0.04,
2016-11-22 08:00:00,3.25,196.6098,1.49,1.16,
2016-11-22 09:00:00,13.9101,262.1425,6.57,5.35,
2016-11-22 10:00:00,21.3401,262.1413,10.83,11.29,
2016-11-22 11:00:00,21.0701,262.1513,12.72,11.25,
2016-11-22 12:00:00,26.68,262.1407,11.09,12.2901,
2016-11-22 13:00:00,22.41,196.6133,10.03,9.1,
2016-11-22 14:00:00,15.41,196.6105,4.7,7.36,
2016-11-22 15:00:00,4.8399,131.0679,9.51,1.55,
2016-11-22 16:00:00,2.16,262.1372,3.46,0.48,
2016-11-22 17:00:00,0.03,196.6065,0.26,0.01,
2016-11-22 18:00:00,0.0,196.6159,0.34,0.01,
2016-11-22 19:00:00,0.0,196.6044,0.38,0.0,
2016-11-22 20:00:00,0.03,262.148,0.37,0.02,
2016-11-22 21:00:00,0.03,262.1419,0.39,0.02,
2016-11-22 22:00:00,0.0,196.6118,0.37,0.0,
2016-11-22 23:00:00,0.0,262.1348,0.38,0.02,
2016-11-23 00:00:00,0.07,196.6139,0.39,0.01,
2016-11-23 01:00:00,0.0,196.6107,0.38,0.01,
2016-11-23 02:00:00,0.03,262.1321,0.38,0.01,
2016-11-23 03:00:00,0.0,196.6125,0.39,0.02,
2016-11-23 04:00:00,0.03,196.6087,0.36,0.02,
2016-11-23 05:00:00,0.03,196.6139,0.39,0.0,
2016-11-23 06:00:00,0.0,262.1407,0.37,0.02,
2016-11-23 07:00:00,0.06,196.6133,0.37,0.02,
2016-11-23 08:00:00,1.97,262.1403,0.55,1.23,
2016-11-23 09:00:00,8.5301,262.1461,1.95,4.59,
2016-11-23 10:00:00,16.7201,262.1403,3.2,8.89,
2016-11-23 11:00:00,17.72,262.1498,7.69,9.11,
2016-11-23 12:00:00,22.2501,262.1428,9.97,11.35,
2016-11-23 13:00:00,24.0001,262.1416,12.1,11.09,
2016-11-23 14:00:00,3.78,262.1513,1.8,2.04,
2016-11-23 15:00:00,1.91,262.136,0.48,1.18,
2016-11-23 16:00:00,0.06,262.1461,0.25,0.04,
2016-11-23 17:00:00,0.0,262.1374,0.29,0.0,
2016-11-23 18:00:00,0.03,262.1374,0.39,0.02,
2016-11-23 19:00:00,0.0,262.1513,0.38,0.0,
2016-11-23 20:00:00,0.03,,0.38,0.01,
2016-11-23 21:00:00,0.0,262.142,0.38,0.01,
2016-11-23 22:00:00,0.03,,0.37,0.02,
2016-11-23 23:00:00,0.03,196.6166,0.4,0.01,
2016-11-24 00:00:00,0.0,262.1413,0.37,0.01,
2016-11-24 01:00:00,0.04,,0.38,0.01,
2016-11-24 02:00:00,0.03,196.6108,0.39,0.01,
2016-11-24 03:00:00,0.0,262.1423,0.39,0.03,
2016-11-24 04:00:00,0.03,196.6085,0.37,0.01,
2016-11-24 05:00:00,0.0,196.6166,0.38,0.01,
2016-11-24 06:00:00,0.06,262.1321,0.38,0.01,
2016-11-24 07:00:00,0.0,262.1466,0.37,0.01,
2016-11-24 08:00:00,0.06,,0.51,0.02,
2016-11-24 09:00:00,1.19,262.1377,0.41,0.4,
2016-11-24 10:00:00,3.81,0.0,6.69,2.04,
2016-11-24 11:00:00,17.16,0.0,13.8,6.56,
2016-11-24 12:00:00,26.8401,0.0,15.1301,9.54,
2016-11-24 13:00:00,24.4701,0.0,15.8,10.68,
2016-11-24 14:00:00,23.5301,65.54,14.36,9.4,
2016-11-24 15:00:00,14.66,262.1344,8.13,5.69,
2016-11-24 16:00:00,5.66,,2.34,1.41,
2016-11-24 17:00:00,0.18,,0.28,0.03,
2016-11-24 18:00:00,0.03,262.1407,0.38,0.0,
2016-11-24 19:00:00,0.0,262.138,0.38,0.01,
2016-11-24 20:00:00,0.04,,0.38,0.01,
2016-11-24 21:00:00,0.0,262.1454,0.38,0.02,
2016-11-24 22:00:00,0.0,262.1429,0.39,0.0,
2016-11-24 23:00:00,0.06,262.1503,0.37,0.02,
2016-11-25 00:00:00,0.0,262.1367,0.38,0.01,
2016-11-25 01:00:00,0.03,196.6166,0.39,0.01,
2016-11-25 02:00:00,0.0,262.1344,0.37,0.03,
2016-11-25 03:00:00,0.06,196.6166,0.38,0.01,
2016-11-25 04:00:00,0.0,262.1344,0.38,0.0,
2016-11-25 05:00:00,0.0,196.6139,0.37,0.02,
2016-11-25 06:00:00,0.03,262.1477,0.39,0.01,
2016-11-25 07:00:00,0.1,262.1403,0.33,0.03,
2016-11-25 08:00:00,2.84,196.6055,1.34,1.14,
2016-11-25 09:00:00,13.41,262.1364,6.25,5.26,
2016-11-25 10:00:00,19.9,0.0,11.17,10.29,
2016-11-25 11:00:00,24.4401,,14.2101,12.4,
2016-11-25 12:00:00,27.3801,262.1507,15.8601,13.71,
2016-11-25 13:00:00,27.4,,15.31,12.75,
2016-11-25 14:00:00,24.7801,262.1466,14.39,9.74,
2016-11-25 15:00:00,15.28,262.1348,9.27,5.82,
2016-11-25 16:00:00,3.1,262.1508,1.32,1.04,
2016-11-25 17:00:00,0.03,262.1416,0.31,0.0,
2016-11-25 18:00:00,0.0,262.148,0.38,0.0,
2016-11-25 19:00:00,0.0,262.1372,0.37,0.0,
2016-11-25 20:00:00,0.0,262.1478,0.39,0.02,
2016-11-25 21:00:00,0.06,,0.39,0.02,
2016-11-25 22:00:00,0.0,196.6085,0.37,0.0,
2016-11-25 23:00:00,0.03,262.1423,0.38,0.01,
2016-11-26 00:00:00,0.0,196.611,0.38,0.02,
2016-11-26 01:00:00,0.07,196.6126,0.39,0.0,
2016-11-26 02:00:00,0.0,262.1459,0.37,0.02,
2016-11-26 03:00:00,0.0,196.6116,0.39,0.01,
2016-11-26 04:00:00,0.03,196.6125,0.37,0.01,
2016-11-26 05:00:00,0.03,196.6011,0.38,0.02,
2016-11-26 06:00:00,0.03,196.6103,0.37,0.01,
2016-11-26 07:00:00,0.06,131.0733,0.35,0.02,
2016-11-26 08:00:00,1.81,196.6107,0.57,1.11,
2016-11-26 09:00:00,6.69,262.1448,3.01,3.54,
2016-11-26 10:00:00,16.22,196.5998,8.24,8.63,
2016-11-26 11:00:00,20.22,262.1508,13.43,10.38,
2016-11-26 12:00:00,24.0601,262.1429,13.78,12.11,
2016-11-26 13:00:00,23.9401,262.148,13.6701,10.8,
2016-11-26 14:00:00,20.8701,262.139,11.79,8.48,
2016-11-26 15:00:00,8.38,262.1389,3.73,3.62,
2016-11-26 16:00:00,2.81,262.1503,0.89,1.11,
2016-11-26 17:00:00,0.16,262.1439,0.31,0.02,
2016-11-26 18:00:00,0.0,,0.38,0.0,
2016-11-26 19:00:00,0.0,262.1446,0.37,0.01,
2016-11-26 20:00:00,0.0,262.1403,0.38,0.01,
2016-11-26 21:00:00,0.06,196.6139,0.39,0.01,
2016-11-26 22:00:00,0.0,262.1431,0.38,0.01,
2016-11-26 23:00:00,0.0,196.6003,0.38,0.01,
2016-11-27 00:00:00,0.03,196.6107,0.37,0.01,
2016-11-27 01:00:00,0.03,196.6107,0.39,0.02,
2016-11-27 02:00:00,0.03,196.6107,0.39,0.0,
2016-11-27 03:00:00,0.0,262.138,0.37,0.03,
2016-11-27 04:00:00,0.04,196.6107,0.39,0.0,
2016-11-27 05:00:00,0.03,196.6103,0.36,0.01,
2016-11-27 06:00:00,0.0,196.6166,0.39,0.03,
2016-11-27 07:00:00,0.03,196.6007,0.36,0.0,
2016-11-27 08:00:00,1.0,196.61,0.28,0.59,
2016-11-27 09:00:00,2.19,196.6087,0.61,1.3,
2016-11-27 10:00:00,1.84,262.1397,0.78,1.26,
2016-11-27 11:00:00,1.91,196.6125,0.67,1.32,
2016-11-27 12:00:00,2.15,196.6054,1.0,1.29,
2016-11-27 13:00:00,1.5,196.6103,2.09,0.91,
2016-11-27 14:00:00,2.13,196.6139,0.45,1.31,
2016-11-27 15:00:00,1.68,196.6033,0.33,0.0,
2016-11-27 16:00:00,0.38,196.6107,0.28,0.27,
2016-11-27 17:00:00,0.0,262.1527,0.29,0.0,
2016-11-27 18:00:00,0.0,196.5985,0.39,0.01,
2016-11-27 19:00:00,0.03,196.6137,0.38,0.01,
2016-11-27 20:00:00,0.03,196.6099,0.37,0.01,
2016-11-27 21:00:00,0.0,196.6118,0.39,0.01,
2016-11-27 22:00:00,0.03,196.608,0.37,0.02,
2016-11-27 23:00:00,0.03,262.1407,0.39,0.0,
2016-11-28 00:00:00,0.0,196.6137,0.38,0.02,
2016-11-28 01:00:00,0.04,196.6103,0.37,0.02,
2016-11-28 02:00:00,0.0,196.6051,0.39,0.0,
2016-11-28 03:00:00,0.06,196.609,0.38,0.02,
2016-11-28 04:00:00,0.0,262.1507,0.37,0.01,
2016-11-28 05:00:00,0.03,196.6037,0.38,0.02,
2016-11-28 06:00:00,0.0,196.6162,0.38,0.01,
2016-11-28 07:00:00,0.03,131.0733,0.38,0.02,
2016-11-28 08:00:00,0.03,0.0,0.36,0.01,
2016-11-28 09:00:00,0.13,65.5374,0.29,0.02,
2016-11-28 10:00:00,0.06,262.1407,0.2,0.0,
2016-11-28 11:00:00,0.19,,0.21,0.03,
2016-11-28 12:00:00,0.4,0.0,0.13,0.0,
2016-11-28 13:00:00,0.47,0.0,0.28,0.02,
2016-11-28 14:00:00,0.47,0.0,0.14,0.02,
2016-11-28 15:00:00,0.06,0.0,0.24,0.0,
2016-11-28 16:00:00,0.03,0.0,0.22,0.02,
2016-11-28 17:00:00,0.0,0.0,0.32,0.02,
2016-11-28 18:00:00,0.0,0.0,0.39,0.0,
2016-11-28 19:00:00,0.0,0.0,0.38,0.02,
2016-11-28 20:00:00,0.07,0.0,0.38,0.02,
2016-11-28 21:00:00,0.0,0.0,0.37,0.01,
2016-11-28 22:00:00,0.03,196.6051,0.38,0.02,
2016-11-28 23:00:00,0.0,262.1499,0.39,0.0,
2016-11-29 00:00:00,0.06,,0.38,0.03,
2016-11-29 01:00:00,0.0,262.1403,0.38,0.01,
2016-11-29 02:00:00,0.0,262.1364,0.38,0.0,
2016-11-29 03:00:00,0.03,262.1481,0.37,0.03,
2016-11-29 04:00:00,0.06,262.1429,0.38,0.01,
2016-11-29 05:00:00,0.04,262.1504,0.37,0.01,
2016-11-29 06:00:00,0.0,262.1436,0.39,0.02,
2016-11-29 07:00:00,0.0,196.6087,0.38,0.02,
2016-11-29 08:00:00,0.03,0.0,0.24,0.01,
2016-11-29 09:00:00,0.18,0.0,0.22,0.01,
2016-11-29 10:00:00,0.41,0.0,0.58,0.0,
2016-11-29 11:00:00,1.47,0.0,2.65,0.01,
2016-11-29 12:00:00,9.78,0.0,13.1,0.06,
2016-11-29 13:00:00,25.6901,0.0,14.85,0.1,
2016-11-29 14:00:00,,131.067,13.98,0.08,
2016-11-29 15:00:00,17.47,0.0,8.9,0.04,
2016-11-29 16:00:00,6.91,0.0,3.06,0.01,
2016-11-29 17:00:00,0.0,0.0,0.29,0.0,
2016-11-29 18:00:00,0.0,65.5425,0.39,0.02,
2016-11-29 19:00:00,0.03,,0.37,0.02,
2016-11-29 20:00:00,0.0,262.1407,0.38,0.0,
2016-11-29 21:00:00,0.03,131.0707,0.39,0.02,
2016-11-29 22:00:00,0.0,,0.38,0.01,
2016-11-29 23:00:00,0.06,262.1516,0.38,0.01,
2016-11-30 00:00:00,0.0,,0.38,0.02,
2016-11-30 01:00:00,0.0,262.132,0.37,0.01,
2016-11-30 02:00:00,0.06,262.1364,0.38,0.01,
2016-11-30 03:00:00,0.0,,0.38,0.02,
