timestamp,sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,month,day_of_week
2008-01-28,107.836,0.07488611111111111,0.0,0.366,0.058,0.054,0.058,346272.16,9748.2,1142.0,280.0,12792.0,1,0
2008-01-29,117.176,0.08137222222222222,0.0,0.46,0.0,0.0,0.066,346497.27,11292.8,1487.0,6199.0,11077.0,1,1
2008-01-30,116.47,0.08088194444444444,0.0,0.422,0.0,0.0,0.067,347925.1,6950.0,0.0,261.0,7261.0,1,2
2008-01-31,137.576,0.09553888888888888,0.0,0.514,0.0,0.182,0.072,348315.48,8342.4,1165.0,267.0,9437.0,1,3
2008-02-01,179.25,0.12447916666666667,0.0,0.48,0.184,0.178,0.1,346118.79,6505.4,336.0,280.0,7241.0,2,4
2008-02-02,230.968,0.16050590687977762,0.0,1.032,0.176,0.09,0.096,345778.05,12446.6,6247.0,2764.0,15188.0,2,5
2008-02-03,153.708,0.10674166666666667,0.0,0.698,0.096,0.108,0.088,346090.64,8835.4,2319.0,4435.0,8452.0,2,6
2008-02-04,104.034,0.07224583333333334,0.0,0.48,0.068,0.0,0.058,345967.5,6879.2,1161.0,252.0,9531.0,2,0
2008-02-05,152.786,0.10610138888888888,0.0,0.62,0.0,0.246,0.088,347006.76,10383.2,1098.0,7803.0,13717.0,2,1
2008-02-06,114.26,0.07934722222222222,0.0,0.504,0.256,0.0,0.066,343315.75,7104.4,2114.0,356.0,8428.0,2,2
2008-02-07,108.706,0.07549027777777778,0.0,0.484,0.0,0.05,0.063,347141.59,6392.6,0.0,295.0,8089.0,2,3
2008-02-08,119.094,0.08270416666666666,0.0,0.748,0.046,0.08,0.06,346223.69,8276.0,940.0,1921.0,9563.0,2,4
2008-02-09,144.528,0.10036666666666666,0.0,0.584,0.08,0.098,0.08,348140.89,8769.6,2050.0,2838.0,10293.0,2,5
2008-02-10,151.736,0.10537222222222221,0.0,0.768,0.094,0.048,0.072,347436.29,9211.4,2562.0,2955.0,10128.0,2,6
2008-02-11,102.246,0.07100416666666666,0.0,0.402,0.05,0.0,0.064,348036.76,7101.8,1018.0,297.0,8930.0,2,0
2008-02-12,130.946,0.09093472222222222,0.0,0.608,0.0,0.0,0.076,344893.18,8419.8,2009.0,1856.0,12138.0,2,1
2008-02-13,128.478,0.08922083333333333,0.0,0.664,0.0,0.0,0.082,347332.46,8035.4,2530.0,3615.0,7568.0,2,2
2008-02-14,113.646,0.07892083333333333,0.0,0.53,0.0,0.058,0.072,346701.34,6744.6,1300.0,291.0,9299.0,2,3
2008-02-15,107.952,0.07496666666666667,0.0,0.67,0.058,0.0,0.058,348322.47,8325.0,1109.0,1723.0,13417.0,2,4
2008-02-16,138.994,0.09652361111111112,0.0,0.686,0.0,0.062,0.082,347166.08,9927.2,1076.0,2360.0,11599.0,2,5
2008-02-17,120.07600000000001,0.08338611111111112,0.0,0.562,0.06,0.096,0.066,349156.56,8142.4,3182.0,2257.0,6049.0,2,6
2008-02-18,101.972,0.07081388888888888,0.0,0.712,0.092,0.29,0.07,348572.06,6301.8,0.0,251.0,10345.0,2,0
2008-02-19,137.568,0.09553333333333335,0.0,0.564,0.342,0.0,0.084,347054.59,8956.4,1881.0,4711.0,11200.0,2,1
2008-02-20,190.268,0.13213055555555556,0.0,0.816,0.074,0.0,0.09,348004.35,9516.0,3655.0,5516.0,7704.0,2,2
2008-02-21,112.274,0.07796805555555555,0.0,0.526,0.0,0.0,0.072,346680.56,6895.4,0.0,307.0,8523.0,2,3
2008-02-22,121.688,0.08450555555555556,0.0,0.708,0.0,0.094,0.072,347667.5,7279.6,1167.0,1985.0,10101.0,2,4
2008-02-23,132.504,0.09214464534075104,0.0,0.434,0.09,0.088,0.074,344649.26,7781.8,1684.0,2250.0,10040.0,2,5
2008-02-24,107.332,0.07453611111111111,0.0,0.432,0.09,0.0,0.072,346144.03,5240.0,754.0,332.0,11447.0,2,6
2008-02-25,91.72,0.06369444444444444,0.0,0.34,0.0,0.1,0.067,345277.45,2096.0,0.0,321.0,1856.0,2,0
2008-02-26,84.59,0.058743055555555555,0.0,0.324,0.1,0.0,0.0,344927.99,2101.0,0.0,295.0,2013.0,2,1
2008-02-27,86.168,0.05983888888888889,0.0,0.344,0.0,0.0,0.054,344957.79,2353.2,0.0,326.0,2969.0,2,2
2008-02-28,83.248,0.05781111111111111,0.0,0.348,0.0,0.084,0.0,345318.15,2112.4,0.0,281.0,2028.0,2,3
2008-02-29,88.948,0.06176944444444444,0.0,0.362,0.082,0.078,0.058,342775.43,5576.6,0.0,3773.0,8062.0,2,4
2008-03-01,105.158,0.07302638888888889,0.0,0.35,0.076,0.082,0.07,344781.38,4719.8,0.0,1287.0,2724.0,3,5
2008-03-02,144.71,0.10049305555555556,0.0,0.74,0.082,0.0,0.084,345234.59,4932.0,0.0,5244.0,2565.0,3,6
2008-03-03,114.334,0.07939861111111111,0.0,0.346,0.0,0.146,0.076,346106.86,4287.6,0.0,2207.0,1755.0,3,0
2008-03-04,108.958,0.07566527777777778,0.0,0.354,0.23,0.0,0.068,347078.04,7009.4,1249.0,2443.0,9415.0,3,1
2008-03-05,140.898,0.09784583333333333,0.0,0.454,0.0,0.112,0.088,347133.95,8598.0,1145.0,9797.0,5529.0,3,2
2008-03-06,106.184,0.07373888888888888,0.0,0.346,0.102,0.0,0.068,346218.09,10389.0,1082.0,372.0,6965.0,3,3
2008-03-07,129.392,0.08985555555555555,0.0,0.56,0.0,0.0,0.08,346775.14,7836.0,1235.0,3471.0,9033.0,3,4
2008-03-08,237.08,0.1646388888888889,0.0,0.964,0.0,0.0,0.13,347890.97,9487.2,6286.0,346.0,8435.0,3,5
2008-03-09,135.574,0.09414861111111111,0.0,0.458,0.0,0.112,0.08,346674.79,6611.2,2607.0,333.0,4155.0,3,6
2008-03-10,127.124,0.08828055555555556,0.0,0.488,0.114,0.068,0.08,348087.38,6786.0,2009.0,368.0,8660.0,3,0
2008-03-11,151.1,0.10493055555555555,0.0,0.74,0.068,0.088,0.08,346210.78,9312.4,1271.0,3901.0,12936.0,3,1
2008-03-12,138.194,0.09596805555555554,0.0,0.604,0.09,0.21,0.08,347122.38,7448.0,1120.0,2374.0,11042.0,3,2
2008-03-13,128.474,0.08921805555555555,0.0,0.512,0.21,0.0,0.076,346755.78,7116.0,3263.0,3590.0,5464.0,3,3
2008-03-14,159.748,0.11093611111111111,0.0,0.546,0.0,0.072,0.076,346503.41,9282.6,980.0,3881.0,14476.0,3,4
2008-03-15,154.412,0.10723055555555557,0.0,0.748,0.0,0.0,0.08,345885.11,6697.0,2550.0,502.0,5910.0,3,5
2008-03-16,173.652,0.12059166666666665,0.0,0.478,0.134,0.068,0.098,347464.32,7629.6,2394.0,566.0,11286.0,3,6
2008-03-17,175.274,0.12171805555555555,0.0,0.446,0.07,0.116,0.1,346759.53,7210.0,236.0,6651.0,9346.0,3,0
2008-03-18,147.44,0.10238888888888889,0.0,0.748,0.112,0.116,0.094,348377.74,8023.6,1156.0,4019.0,12544.0,3,1
2008-03-19,142.498,0.09895694444444444,0.0,0.484,0.138,0.0,0.1,349059.19,5508.8,2110.0,411.0,6154.0,3,2
2008-03-20,120.854,0.08392638888888888,0.0,0.412,0.0,0.22,0.074,348138.12,5269.8,1107.0,478.0,6670.0,3,3
2008-03-21,223.824,0.15543333333333334,0.0,0.668,0.218,0.31,0.106,347572.67,8695.0,2171.0,4778.0,13275.0,3,4
2008-03-22,185.68,0.12894444444444444,0.0,0.968,0.332,0.0,0.096,347921.5,8669.2,3322.0,588.0,12405.0,3,5
2008-03-23,152.446,0.10586527777777778,0.0,0.686,0.0,0.07,0.07,349419.78,9778.4,6279.0,2112.0,13878.0,3,6
2008-03-24,131.05,0.09107018763029882,0.0,0.68,0.074,0.204,0.072,349255.74,8285.6,1131.0,5988.0,7008.0,3,0
2008-03-25,127.832,0.08877222222222222,0.0,0.564,0.202,0.146,0.074,348679.03,8453.6,2246.0,3677.0,13494.0,3,1
2008-03-26,133.598,0.0927763888888889,0.0,0.916,0.194,0.094,0.07,349646.11,6858.8,2547.0,3831.0,7547.0,3,2
2008-03-27,116.44,0.0808611111111111,0.0,0.354,0.088,0.0,0.07,348617.58,5703.6,0.0,356.0,9022.0,3,3
2008-03-28,137.64,0.09558333333333333,0.0,0.616,0.0,0.0,0.08,348945.61,7889.8,2325.0,3605.0,11581.0,3,4
2008-03-29,175.068,0.121575,0.0,0.794,0.164,0.0,0.083,347405.11,10381.4,5153.0,375.0,17240.0,3,5
2008-03-30,175.97,0.12220138888888889,0.0,0.724,0.046,0.192,0.086,347275.81,9039.6,5045.0,1315.0,9769.0,3,6
2008-03-31,130.86,0.09087500000000001,0.0,0.588,0.194,0.0,0.086,349526.94,5768.6,1091.0,411.0,9387.0,3,0
2008-04-01,170.396,0.11833055555555555,0.0,0.694,0.0,0.0,0.094,347926.76,8931.6,1079.0,6657.0,14515.0,4,1
2008-04-02,142.54,0.09898611111111111,0.0,0.484,0.0,0.11,0.08,343680.71,7211.0,1106.0,3674.0,7989.0,4,2
2008-04-03,121.236,0.08419166666666666,0.0,0.612,0.116,0.332,0.068,346599.71,4724.4,0.0,422.0,6901.0,4,3
2008-04-04,125.306,0.08701805555555556,0.0,0.446,0.326,0.058,0.076,347516.72,6806.0,2133.0,775.0,13246.0,4,4
2008-04-05,203.684,0.14144722222222222,0.0,1.014,0.058,0.214,0.098,346403.56,8330.2,2929.0,874.0,13644.0,4,5
2008-04-06,150.572,0.10456388888888889,0.0,0.81,0.218,0.0,0.082,347255.43,7122.8,1124.0,2615.0,7552.0,4,6
2008-04-07,141.28,0.09811111111111111,0.0,0.654,0.0,0.076,0.1,350248.79,6457.2,2420.0,672.0,9466.0,4,0
2008-04-08,184.176,0.12789999999999999,0.0,1.06,0.0,0.0,0.114,348575.88,11087.2,2752.0,10713.0,17519.0,4,1
2008-04-09,132.864,0.09226666666666666,0.0,0.57,0.0,0.114,0.096,348937.5,5073.0,0.0,376.0,9003.0,4,2
2008-04-10,163.68,0.11366666666666667,0.0,0.47,0.118,0.0,0.104,348406.63,6199.8,3261.0,457.0,6527.0,4,3
2008-04-11,143.89,0.0999236111111111,0.0,0.852,0.0,0.076,0.088,346692.06,7851.8,1802.0,491.0,14522.0,4,4
2008-04-12,392.272,0.2724111111111111,0.0,0.968,0.078,0.306,0.234,347130.97,11834.2,7076.0,2499.0,15225.0,4,5
2008-04-13,213.514,0.14827361111111112,0.0,1.39,0.306,0.256,0.106,346209.59,9434.6,2554.0,5942.0,13007.0,4,6
2008-04-14,154.958,0.10760972222222222,0.0,0.388,0.254,0.132,0.114,348932.24,6630.2,0.0,425.0,11197.0,4,0
2008-04-15,178.782,0.12415416666666668,0.0,0.994,0.132,0.092,0.121,347383.79,7069.8,1174.0,3998.0,9874.0,4,1
2008-04-16,125.904,0.08743333333333334,0.0,0.5,0.096,0.0,0.082,348111.92,6215.2,838.0,403.0,11322.0,4,2
2008-04-17,145.878,0.10130416666666665,0.0,0.544,0.15,0.128,0.098,347621.18,5910.2,1719.0,417.0,8638.0,4,3
2008-04-18,184.646,0.12822638888888888,0.0,0.936,0.238,0.358,0.11,346523.87,7859.0,2174.0,3832.0,10921.0,4,4
2008-04-19,245.284,0.1703361111111111,0.0,0.69,0.356,0.132,0.13,347246.18,9556.0,4319.0,2457.0,14722.0,4,5
2008-04-20,227.854,0.15823194444444447,0.0,0.512,0.126,0.082,0.139,347663.34,7575.2,1030.0,4544.0,10401.0,4,6
2008-04-21,175.4,0.12180555555555556,0.0,0.518,0.076,0.148,0.11,348469.19,4902.0,0.0,2673.0,6788.0,4,0
2008-04-22,193.15,0.13413194444444446,0.0,0.508,0.12,0.36,0.116,346981.99,6872.4,971.0,5093.0,10603.0,4,1
2008-04-23,189.502,0.13159861111111112,0.0,0.52,0.36,0.214,0.114,347776.33,5713.2,1380.0,492.0,8406.0,4,2
2008-04-24,171.924,0.11939166666666667,0.0,0.532,0.202,0.128,0.108,346471.67,4403.6,1263.0,522.0,5296.0,4,3
2008-04-25,162.224,0.11265555555555555,0.0,0.528,0.13,0.12,0.102,347050.3,5328.0,824.0,2004.0,9400.0,4,4
2008-04-26,168.696,0.11715,0.0,0.582,0.12,0.098,0.102,346741.29,3793.0,0.0,634.0,3586.0,4,5
2008-04-27,198.118,0.13758194444444444,0.0,0.542,0.154,0.0,0.108,346906.49,4267.8,693.0,588.0,5488.0,4,6
2008-04-28,167.118,0.11605416666666667,0.0,0.52,0.0,0.094,0.104,347008.98,2809.0,0.0,621.0,2786.0,4,0
2008-04-29,215.356,0.14955277777777778,0.0,0.904,0.092,0.452,0.106,346617.94,8309.8,1402.0,5411.0,10481.0,4,1
2008-04-30,171.556,0.11913611111111112,0.0,0.57,0.564,0.0,0.104,347664.45,4634.8,1057.0,590.0,6653.0,4,2
2008-05-01,150.696,0.10464999999999999,0.0,0.35,0.084,0.0,0.104,347682.62,2451.4,0.0,530.0,2586.0,5,3
2008-05-02,205.568,0.14275555555555555,0.0,0.696,0.0,0.442,0.112,347974.48,6304.0,3114.0,584.0,8687.0,5,4
2008-05-03,202.004,0.14028055555555555,0.0,0.6,0.44,0.0,0.118,346800.51,5473.4,996.0,541.0,6535.0,5,5
2008-05-04,209.422,0.14543194444444443,0.0,0.6,0.0,0.118,0.118,347587.89,6282.0,2196.0,2872.0,5464.0,5,6
2008-05-05,185.75,0.12899305555555557,0.0,0.594,0.118,0.0,0.116,346661.07,5756.8,1008.0,378.0,10197.0,5,0
2008-05-06,199.596,0.13860833333333333,0.0,0.628,0.0,0.116,0.116,346018.06,7554.2,1354.0,5410.0,12200.0,5,1
2008-05-07,190.956,0.13260833333333333,0.0,0.786,0.24,0.28,0.118,347157.02,4978.8,1030.0,423.0,6649.0,5,2
2008-05-08,253.244,0.17586388888888888,0.0,0.768,0.282,0.208,0.18,345385.86,8897.0,3667.0,702.0,12717.0,5,3
2008-05-09,229.874,0.15963472222222222,0.0,0.502,0.206,0.062,0.16,346278.56,7396.0,2229.0,423.0,11904.0,5,4
2008-05-10,289.814,0.20125972222222224,0.0,0.636,0.062,0.09,0.188,345724.17,8116.4,6950.0,612.0,11714.0,5,5
2008-05-11,275.702,0.1914597222222222,0.0,0.448,0.09,0.068,0.19,346299.26,6918.0,563.0,1340.0,6930.0,5,6
2008-05-12,229.14,0.159125,0.0,0.544,0.108,0.244,0.136,347099.94,6508.0,2082.0,1085.0,11959.0,5,0
2008-05-13,236.468,0.16421388888888888,0.0,0.724,0.244,0.142,0.126,346138.65,6324.2,823.0,4089.0,8370.0,5,1
2008-05-14,277.374,0.19262083333333335,0.0,0.58,0.142,0.13,0.214,346620.26,6787.2,2467.0,3436.0,9716.0,5,2
2008-05-15,237.724,0.1650861111111111,0.0,0.682,0.128,0.094,0.142,346104.57,5071.8,868.0,570.0,6820.0,5,3
2008-05-16,235.202,0.16356189151599443,0.0,0.666,0.094,0.046,0.124,344573.91,7078.2,2228.0,2565.0,8955.0,5,4
2008-05-17,275.896,0.19159444444444446,0.0,0.628,0.0,0.0,0.19,344840.92,7130.2,2158.0,935.0,12472.0,5,5
2008-05-18,254.492,0.17673055555555556,0.0,0.618,0.092,0.104,0.17,345143.07,7789.6,1775.0,5355.0,8626.0,5,6
2008-05-19,175.736,0.12203888888888888,0.0,0.582,0.102,0.232,0.114,346221.9,4420.0,1014.0,558.0,7503.0,5,0
2008-05-20,184.082,0.12783472222222222,0.0,0.534,0.098,0.104,0.118,347068.23,6742.4,1352.0,2431.0,11977.0,5,1
2008-05-21,190.326,0.13217083333333332,0.0,0.538,0.104,0.0,0.118,346695.14,5640.0,1989.0,474.0,9251.0,5,2
2008-05-22,169.816,0.11792777777777778,0.0,0.496,0.0,0.112,0.115,344880.28,4256.6,996.0,440.0,6475.0,5,3
2008-05-23,178.958,0.1242763888888889,0.0,0.604,0.112,0.25,0.114,344878.35,6276.4,0.0,1390.0,14734.0,5,4
2008-05-24,285.55,0.1982986111111111,0.0,0.69,0.248,0.0,0.18,346643.86,6723.4,1027.0,569.0,12833.0,5,5
2008-05-25,290.416,0.2016777777777778,0.0,0.668,0.0,0.0,0.213,345521.73,8836.6,4307.0,8811.0,6016.0,5,6
2008-05-26,220.698,0.1532625,0.0,0.628,0.0,0.236,0.14,346123.71,5658.8,985.0,666.0,9284.0,5,0
2008-05-27,207.466,0.1440736111111111,0.0,0.84,0.234,0.222,0.118,344722.85,7354.6,0.0,5352.0,11478.0,5,1
2008-05-28,235.644,0.16364166666666666,0.0,0.63,0.224,0.0,0.13,347504.68,4824.8,3138.0,512.0,6709.0,5,2
2008-05-29,186.832,0.12974444444444444,0.0,0.46,0.058,0.0,0.125,342252.23,5005.0,1004.0,507.0,8703.0,5,3
2008-05-30,182.218,0.12654027777777777,0.0,0.56,0.0,0.25,0.11,346397.32,6052.2,0.0,3019.0,11298.0,5,4
2008-05-31,249.924,0.17355833333333334,0.0,0.866,0.248,0.27,0.138,346542.05,7089.2,1764.0,2328.0,11858.0,5,5
2008-06-01,225.34,0.1564861111111111,0.0,0.526,0.342,0.0,0.132,346497.38,7809.4,1906.0,545.0,11307.0,6,6
2008-06-02,165.158,0.11469305555555555,0.0,0.432,0.0,0.0,0.102,340372.62,4634.0,960.0,558.0,6341.0,6,0
2008-06-03,173.938,0.12079027777777777,0.0,0.664,0.0,0.0,0.1,337179.18,6975.6,2897.0,2608.0,9265.0,6,1
2008-06-04,152.404,0.1058361111111111,0.0,0.384,0.0,0.104,0.094,337977.32,6952.0,1550.0,7682.0,6508.0,6,2
2008-06-05,153.106,0.1063236111111111,0.0,0.536,0.074,0.146,0.088,338635.91,4892.6,1747.0,506.0,8781.0,6,3
2008-06-06,174.52,0.12119444444444445,0.0,0.732,0.146,0.0,0.104,345192.39,5287.8,1009.0,506.0,7871.0,6,4
2008-06-07,186.414,0.12945416666666665,0.0,0.628,0.0,0.294,0.112,344137.6,7966.0,2379.0,2611.0,14593.0,6,5
2008-06-08,188.384,0.1308222222222222,0.0,0.538,0.344,0.088,0.114,345549.51,6618.4,2536.0,3161.0,9732.0,6,6
2008-06-09,183.64,0.12752777777777777,0.0,0.494,0.092,0.0,0.11,344785.94,5817.2,1967.0,2085.0,7921.0,6,0
2008-06-10,216.018,0.1500125,0.0,0.508,0.0,0.0,0.128,345568.39,4615.0,907.0,585.0,8992.0,6,1
2008-06-11,214.372,0.14886944444444444,0.0,0.534,0.0,0.118,0.13,345822.44,4879.4,977.0,842.0,7566.0,6,2
2008-06-12,189.292,0.13145277777777778,0.0,0.554,0.118,0.0,0.121,345153.63,5471.0,1951.0,567.0,7246.0,6,3
2008-06-13,281.816,0.19584155663655314,0.0,0.676,0.118,0.244,0.186,343759.26,8067.0,2809.0,7358.0,10531.0,6,4
2008-06-14,344.28000000000003,0.23908333333333334,0.0,0.816,0.244,0.0,0.232,345620.87,6059.2,1862.0,1011.0,10681.0,6,5
2008-06-15,281.00600000000003,0.19514305555555558,0.0,0.786,0.07,0.124,0.17,344813.37,9754.0,6471.0,6802.0,11589.0,6,6
2008-06-16,204.382,0.14193194444444446,0.0,0.708,0.13,0.13,0.138,346224.19,5622.8,1980.0,464.0,10012.0,6,0
2008-06-17,175.464,0.12185,0.0,0.604,0.188,0.12,0.11,346110.38,4945.8,1080.0,432.0,10094.0,6,1
2008-06-18,272.724,0.18939166666666665,0.0,0.85,0.12,0.342,0.13,345225.41,8224.4,7549.0,3040.0,12687.0,6,2
2008-06-19,189.418,0.13154027777777777,0.0,1.09,0.338,0.0,0.11,344552.67,6822.6,3411.0,1514.0,10911.0,6,3
2008-06-20,227.42,0.15793055555555555,0.0,1.036,0.0,0.298,0.122,345512.43,7211.8,2948.0,2935.0,12417.0,6,4
2008-06-21,239.028,0.16599166666666665,0.0,0.556,0.346,0.046,0.132,344827.31,7393.2,940.0,5823.0,12828.0,6,5
2008-06-22,294.144,0.20426666666666668,0.0,0.602,0.088,0.12,0.2,344223.53,6730.6,4705.0,1175.0,10652.0,6,6
2008-06-23,210.956,0.14649722222222222,0.0,0.608,0.12,0.0,0.114,344070.22,5460.4,2600.0,581.0,10124.0,6,0
2008-06-24,253.022,0.17570972222222223,0.0,0.632,0.0,0.126,0.174,342598.16,7577.6,2779.0,3489.0,14271.0,6,1
2008-06-25,290.626,0.2018236111111111,0.0,0.738,0.126,0.11,0.19,344008.66,5631.8,2773.0,569.0,9402.0,6,2
2008-06-26,217.414,0.15098194444444443,0.0,0.712,0.234,0.194,0.116,344666.02,4624.0,921.0,572.0,8971.0,6,3
2008-06-27,262.008,0.18195,0.0,0.656,0.256,0.22,0.158,344066.38,7540.8,4159.0,2372.0,10163.0,6,4
2008-06-28,210.954,0.14649583333333333,0.0,0.806,0.22,0.216,0.118,344365.03,5307.8,0.0,2000.0,7932.0,6,5
2008-06-29,183.664,0.12754444444444443,0.0,0.4,0.188,0.196,0.116,345831.33,3356.8,955.0,535.0,3896.0,6,6
2008-06-30,189.526,0.1316152777777778,0.0,0.44,0.112,0.0,0.124,346141.61,3570.0,0.0,521.0,6819.0,6,0
2008-07-01,277.788,0.19290833333333335,0.0,0.694,0.11,0.232,0.166,344938.02,5385.6,3465.0,587.0,8390.0,7,1
2008-07-02,266.538,0.18509583333333335,0.0,0.772,0.23,0.22,0.189,344105.25,5140.2,962.0,650.0,7002.0,7,2
2008-07-03,213.748,0.1484361111111111,0.0,0.732,0.218,0.228,0.126,345075.11,4814.2,958.0,2569.0,7410.0,7,3
2008-07-04,188.132,0.13064722222222222,0.0,0.51,0.218,0.072,0.114,345858.7,4072.8,0.0,589.0,8302.0,7,4
2008-07-05,224.78,0.15609722222222222,0.0,0.734,0.082,0.076,0.118,344973.27,6316.6,1875.0,6754.0,8365.0,7,5
2008-07-06,253.582,0.1760986111111111,0.0,0.908,0.078,0.222,0.152,346449.93,7717.6,4258.0,5230.0,7536.0,7,6
2008-07-07,202.81,0.14084027777777777,0.0,0.594,0.22,0.186,0.118,345072.55,4274.8,2171.0,592.0,7149.0,7,0
2008-07-08,196.318,0.13633194444444446,0.0,0.702,0.248,0.146,0.126,345168.9,4854.8,991.0,503.0,7592.0,7,1
2008-07-09,191.724,0.13314166666666666,0.0,0.498,0.146,0.0,0.13,346074.59,3996.4,951.0,499.0,7352.0,7,2
2008-07-10,240.242,0.1668347222222222,0.0,0.582,0.0,0.112,0.144,345409.57,5390.6,982.0,552.0,8186.0,7,3
2008-07-11,251.036,0.17433055555555554,0.0,0.944,0.104,0.12,0.134,344904.35,5446.4,724.0,558.0,9251.0,7,4
2008-07-12,266.124,0.18480833333333335,0.0,0.954,0.124,0.0,0.159,345685.36,5832.6,4436.0,2617.0,7231.0,7,5
2008-07-13,166.908,0.11606954102920722,0.0,0.53,0.0,0.086,0.1,345538.77,5420.0,1671.0,3164.0,7056.0,7,6
2008-07-14,209.668,0.14560277777777778,0.0,0.638,0.086,0.0,0.118,346311.63,4941.6,2564.0,1995.0,6436.0,7,0
2008-07-15,190.936,0.13259444444444446,0.0,0.48,0.0,0.362,0.12,345285.28,4947.4,968.0,552.0,8585.0,7,1
2008-07-16,206.462,0.14337638888888887,0.0,0.676,0.364,0.0,0.126,346454.47,4661.0,1537.0,2799.0,4978.0,7,2
2008-07-17,239.506,0.1663236111111111,0.0,0.712,0.0,0.274,0.124,345480.53,5798.4,1122.0,723.0,8280.0,7,3
2008-07-18,195.606,0.1358375,0.0,0.638,0.324,0.096,0.112,344991.15,5381.2,1143.0,552.0,9260.0,7,4
2008-07-19,208.03,0.1444652777777778,0.0,0.81,0.096,0.236,0.114,344377.61,5788.4,2941.0,3146.0,7676.0,7,5
2008-07-20,172.576,0.11984444444444443,0.0,0.62,0.258,0.0,0.104,345279.88,4084.4,1943.0,1076.0,5457.0,7,6
2008-07-21,172.45,0.11975694444444443,0.0,0.642,0.0,0.224,0.102,344306.44,5014.2,1698.0,431.0,9189.0,7,0
2008-07-22,161.12800000000001,0.11189444444444445,0.0,0.566,0.224,0.128,0.098,345125.24,3272.6,0.0,430.0,4886.0,7,1
2008-07-23,162.392,0.11277222222222222,0.0,0.476,0.126,0.214,0.104,345738.41,4103.2,1233.0,454.0,6325.0,7,2
2008-07-24,185.882,0.12908472222222223,0.0,0.586,0.214,0.12,0.112,345432.62,4639.0,837.0,476.0,8344.0,7,3
2008-07-25,182.714,0.12688472222222222,0.0,0.45,0.122,0.0,0.108,344242.39,3770.4,1168.0,492.0,6731.0,7,4
2008-07-26,213.318,0.1481375,0.0,0.508,0.0,0.226,0.116,345641.32,3592.0,0.0,948.0,6243.0,7,5
2008-07-27,233.138,0.1619013888888889,0.0,0.604,0.226,0.086,0.134,343398.47,5058.0,1063.0,858.0,8385.0,7,6
2008-07-28,198.514,0.13785694444444446,0.0,0.444,0.088,0.138,0.116,345590.92,3707.0,0.0,509.0,5963.0,7,0
2008-07-29,208.384,0.1447111111111111,0.0,0.568,0.136,0.232,0.124,345958.39,5242.8,1571.0,530.0,5802.0,7,1
2008-07-30,227.536,0.1580111111111111,0.0,0.616,0.232,0.0,0.143,344283.25,5853.8,2548.0,773.0,6278.0,7,2
2008-07-31,243.476,0.16908055555555557,0.0,0.668,0.0,0.222,0.128,345737.77,6093.8,1533.0,2808.0,7588.0,7,3
2008-08-01,252.704,0.1754888888888889,0.0,0.51,0.226,0.0,0.202,345319.83,3352.2,586.0,1150.0,5091.0,8,4
2008-08-02,178.294,0.12381527777777779,0.0,0.374,0.0,0.092,0.118,344345.37,2286.6,0.0,504.0,3803.0,8,5
2008-08-03,166.052,0.11531388888888888,0.0,0.344,0.094,0.17,0.116,341358.39,2270.4,0.0,499.0,3926.0,8,6
2008-08-04,193.62,0.1345517720639333,0.0,0.584,0.096,0.054,0.118,342285.52,4917.4,596.0,4677.0,4410.0,8,0
2008-08-05,180.248,0.1251722222222222,0.0,0.45,0.054,0.142,0.121,343780.5,3608.6,635.0,509.0,7118.0,8,1
2008-08-06,214.504,0.1489611111111111,0.0,0.386,0.142,0.138,0.148,346414.79,1570.2,0.0,513.0,2215.0,8,2
2008-08-07,214.94,0.1492638888888889,0.0,0.482,0.138,0.138,0.144,344609.75,1613.8,0.0,526.0,2357.0,8,3
2008-08-08,196.448,0.13642222222222222,0.0,0.386,0.138,0.146,0.142,344817.42,1448.0,0.0,481.0,1980.0,8,4
2008-08-09,199.99,0.13888194444444446,0.0,0.58,0.146,0.118,0.144,346623.06,1670.8,0.0,489.0,1902.0,8,5
2008-08-10,189.106,0.1313236111111111,0.0,0.45,0.118,0.084,0.14,345981.44,1616.4,0.0,464.0,1905.0,8,6
2008-08-11,187.62,0.13029166666666667,0.0,0.492,0.0,0.25,0.14,346634.39,1685.8,0.0,489.0,1880.0,8,0
2008-08-12,187.042,0.12989027777777779,0.0,0.426,0.25,0.0,0.138,345669.53,1373.0,0.0,462.0,1844.0,8,1
2008-08-13,183.836,0.1276638888888889,0.0,0.386,0.0,0.152,0.14,346854.98,1341.4,0.0,451.0,1789.0,8,2
2008-08-14,177.966,0.1235875,0.0,0.39,0.152,0.0,0.14,347242.87,1274.4,0.0,441.0,1641.0,8,3
2008-08-15,178.178,0.12373472222222222,0.0,0.434,0.1,0.244,0.14,347267.76,1290.2,0.0,439.0,1691.0,8,4
2008-08-16,181.678,0.12616527777777778,0.0,0.492,0.244,0.154,0.142,348617.3,1295.2,0.0,442.0,1688.0,8,5
2008-08-17,179.516,0.12466388888888888,0.0,0.48,0.154,0.0,0.138,347304.17,1292.8,0.0,445.0,1710.0,8,6
2008-08-18,178.098,0.12367916666666667,0.0,0.38,0.0,0.0,0.14,347552.41,1287.8,0.0,440.0,1719.0,8,0
