sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,month,day_of_week
96.66,4.0275,0.26,15.03,0.38,0.38,0.39,9.470833333333331,0.3478260869565217,0.2291666666666666,0.0,,1023.3166666666666,146.66666666666666,2.766666666666667,11,6
95.99,3.9995833333333337,0.27,15.26,0.37,0.38,0.38,10.441666666666666,0.1,-0.1999999999999999,0.0,,1022.2,182.17391304347825,3.170833333333333,11,0
98.43,4.10125,0.3,15.44,0.38,0.38,0.39,11.229166666666666,0.0,-2.1458333333333335,0.0,,1014.6166666666668,172.5,3.5124999999999997,11,1
53.86,2.244166666666666,0.13,8.8,0.38,0.37,0.38,7.320833333333333,0.2222222222222222,-0.7708333333333334,0.0833333333333333,5.0,1005.0375,280.4166666666667,5.466666666666666,11,2
59.42,2.4758333333333336,0.21,15.6,0.38,0.38,0.38,1.0125,0.4444444444444444,-4.329166666666667,0.0,6.5,1016.6666666666666,298.3333333333333,4.925,11,3
81.92,3.5617391304347827,0.28,16.05,0.38,0.39,0.39,0.2791666666666667,0.1666666666666666,-7.2,0.0,,1027.825,190.0,2.7375000000000003,11,4
91.36,3.806666666666666,0.29,15.38,0.38,0.37,0.38,5.791666666666667,0.0,-5.470833333333334,0.0,,1020.0208333333334,169.16666666666666,2.9166666666666665,11,5
50.52,2.105,0.22,12.91,0.39,0.38,0.38,12.133333333333333,0.0,-2.8166666666666664,0.7083333333333334,18.0,1013.5375,141.25,3.6916666666666664,11,6
10.99,0.4579166666666667,0.05,1.26,0.38,0.37,0.38,7.6375,,5.320833333333334,3.625,23.75,1008.5541666666668,194.58333333333337,3.670833333333333,11,0
75.86,3.160833333333333,0.26,12.72,0.38,0.38,0.38,3.4916666666666667,0.0,-0.7916666666666666,0.0,,1020.6083333333332,144.58333333333334,1.5208333333333333,11,1
43.61,1.8170833333333336,0.25,12.1,0.39,0.4,0.39,3.275,0.7692307692307693,-1.55,1.3333333333333333,23.0,1018.5565217391304,170.0,3.475,11,2
82.76010000000001,3.4483375000000005,0.28,15.8,0.37,0.37,0.385,1.2791666666666666,0.2857142857142857,-2.5375,0.0,-1.0,1029.6791666666666,164.16666666666666,2.7916666666666665,11,3
94.7002,3.9458416666666665,0.31,15.8601,0.38,0.38,0.39,2.2583333333333333,0.0,-5.191666666666666,0.0,,1024.3333333333333,173.04347826086956,2.9333333333333336,11,4
74.70009999999999,3.112504166666666,0.31,13.78,0.38,0.38,0.385,6.816666666666666,0.1739130434782608,-6.554166666666667,0.0,,1013.0416666666666,155.0,5.125,11,5
12.09,0.50375,0.28,2.09,0.37,0.39,0.39,3.720833333333333,2.0,-0.7708333333333334,-0.0416666666666666,1.5,1002.8291666666668,189.58333333333337,4.2875000000000005,11,6
7.71,0.32125,0.13,0.39,0.38,0.39,0.37,-0.2625,5.833333333333333,-2.7291666666666665,2.4166666666666665,23.25,1004.9428571428572,207.5,3.3625000000000003,11,0
63.19,2.6329166666666666,0.22,14.85,0.38,0.38,0.38,-2.7458333333333336,0.4,-6.075,0.0,,1018.0916666666668,156.66666666666666,1.9583333333333333,11,1
61.1201,2.546670833333333,0.22,12.4601,0.38,0.38,0.38,-2.7541666666666664,1.8,-7.133333333333333,0.0,,1020.0166666666668,166.66666666666666,4.308333333333333,11,2
23.85,0.99375,0.06,6.03,0.38,0.37,0.38,-1.3375,0.6666666666666666,-4.045833333333333,-0.1666666666666666,2.0,1019.3826086956522,140.41666666666666,1.8291666666666664,12,3
81.2401,3.532178260869565,0.27,16.1801,0.38,0.35,0.38,-2.7916666666666665,0.1818181818181818,-7.75,0.0,,1024.9291666666666,184.16666666666663,2.4458333333333333,12,4
21.89,0.9120833333333334,0.16,3.86,0.34,0.39,0.38,-2.3375,1.0,-7.279166666666666,0.0,,1026.8583333333331,158.75,3.1458333333333335,12,5
35.9,1.4958333333333331,0.17,8.04,0.37,0.39,0.38,0.3958333333333333,0.8333333333333334,-6.879166666666666,0.0,,1018.6208333333334,178.75,3.7291666666666665,12,6
62.94,2.860909090909091,0.12,15.29,0.37,0.38,0.38,-1.7583333333333335,0.0,-12.379166666666668,0.0,,1015.3958333333334,254.16666666666663,3.9291666666666663,12,0
32.32,1.346666666666667,0.12,7.77,0.38,0.3,0.38,-6.320833333333333,1.5714285714285714,-14.170833333333334,0.0,,1014.5458333333332,140.0,2.4291666666666667,12,1
72.32000000000001,3.0133333333333336,0.31,14.82,0.32,0.39,0.38,-6.075,0.6153846153846154,-11.816666666666668,-0.0416666666666666,-1.0,1026.0083333333334,170.0,1.9782608695652173,12,2
23.42,0.9758333333333334,0.1,6.27,0.37,0.39,0.38,-6.258333333333333,0.8571428571428571,-10.733333333333334,0.4583333333333333,7.5,1026.9833333333331,181.25,2.033333333333333,12,3
17.73,0.73875,0.14,3.38,0.38,0.38,0.38,0.625,4.0,-1.4166666666666667,-0.125,0.3333333333333333,1022.3416666666668,100.0,1.3291666666666666,12,4
8.42,0.3508333333333333,0.03,0.85,0.37,0.38,0.38,3.8875,,1.6166666666666665,11.708333333333334,71.5,1013.2565217391304,168.1818181818182,2.920833333333333,12,5
60.9201,2.5383375,0.25,14.04,0.38,0.38,0.38,1.1791666666666667,0.3076923076923077,-2.0541666666666667,0.6666666666666666,9.5,1017.0958333333332,175.2173913043478,3.1869565217391305,12,6
93.33,3.88875,0.3,15.72,0.37,0.39,0.39,-0.3458333333333334,0.5,-5.858333333333333,0.0,,1018.5916666666668,180.43478260869568,2.1,12,0
31.15,1.2979166666666666,0.27,5.37,0.37,0.37,0.39,-1.3416666666666668,0.6666666666666666,-7.2625,0.0,,1021.2208333333332,148.75,1.725,12,1
8.95,0.3729166666666666,0.14,0.9,0.38,0.38,0.37,-0.5458333333333333,7.25,-1.7708333333333333,2.2916666666666665,19.333333333333332,1019.5318181818184,160.41666666666666,1.575,12,2
10.46,0.4358333333333333,0.14,1.1,0.38,0.39,0.38,2.5625,3.1818181818181817,0.7833333333333333,0.375,6.0,1009.1958333333332,150.8695652173913,2.0083333333333333,12,3
7.74,0.3225,0.11,0.63,0.37,0.39,0.37,3.483333333333333,2.0,0.8833333333333333,7.833333333333333,51.25,997.0695652173912,223.75,6.2875000000000005,12,4
45.11,2.0504545454545453,0.18,11.21,0.38,0.37,0.38,-6.516666666666667,0.7142857142857143,-12.7875,-0.0416666666666666,-1.0,1018.9,267.5,4.870833333333334,12,5
80.48,3.3533333333333335,0.3,15.47,0.38,0.38,0.38,-8.833333333333334,0.2105263157894736,-13.091666666666669,-0.2083333333333333,-1.0,1035.647826086957,158.33333333333334,2.3125,12,6
72.67999999999999,3.028333333333333,0.24,14.65,0.39,0.38,0.385,-7.199999999999999,0.25,-13.120833333333332,0.0,,1037.3666666666666,151.66666666666666,2.3249999999999997,12,0
66.66,2.7775,0.21,14.31,0.38,0.37,0.38,-1.4083333333333332,0.0,-7.316666666666666,-0.0833333333333333,-1.0,1030.4791666666667,101.7391304347826,1.7291666666666667,12,1
41.25,1.71875,0.27,9.45,0.39,0.37,0.38,-0.3166666666666666,0.0,-4.041666666666667,-0.0833333333333333,-1.0,1028.6416666666669,108.69565217391305,1.1541666666666666,12,2
35.03,1.4595833333333337,0.0,9.55,0.38,0.16,0.375,-2.7291666666666665,0.1666666666666666,-6.141666666666667,0.0,,1021.7291666666666,157.08333333333334,1.2208333333333334,12,3
14.2401,0.89000625,0.0,14.1501,0.05,0.0,0.0,-1.3958333333333333,1.7142857142857142,-4.6125,0.4583333333333333,13.0,1014.5541666666668,171.66666666666666,2.0333333333333337,12,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3833333333333333,4.0,0.1958333333333334,2.0833333333333335,15.75,1000.4173913043478,172.08333333333334,3.0500000000000003,12,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.573913043478261,9.0,-6.117391304347826,2.4347826086956523,23.0,1010.3363636363636,255.65217391304347,4.095652173913043,12,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.820833333333333,2.473684210526316,-11.016666666666666,0.0,,1031.5608695652174,182.17391304347825,2.6666666666666665,12,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.716666666666667,0.0,-11.4375,0.0,,1030.7666666666669,143.91304347826087,1.9875,12,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.429166666666666,0.7692307692307693,-7.204166666666667,0.0,,1031.5916666666667,124.58333333333331,1.0958333333333334,12,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.316666666666666,0.0,-9.575,0.0,,1035.8791666666666,172.5,1.775,12,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.4545454545454546,-9.5125,-0.0416666666666666,-1.0,1022.8909090909092,175.41666666666666,1.6958333333333335,12,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.821739130434783,9.0,-8.230434782608697,0.0,,1018.2772727272728,87.82608695652173,1.1,12,5
